sequence	row_id	family	branch	legacy_l	rotation_form	base_form	state_index	form_selector	pre_reset_energy	post_reset_energy	epxx	dispatch	dispatch_branch	dispatch_title	previous_title	effective_energy	dither_before	hadronic_real	hadronic_imag
112	17	4	2	5	2	5	2	25	3.9527191162109375E+001	3.9527191162109375E+001	3.9527191162109375E+001	T	7	SP00	SP00	3.9527191162109375E+001	1.0000000474974513E-003	6.5629177470327704E-007	4.3071888286908000E-013
112	18	4	2	6	2	5	2	25	3.9527191162109375E+001	3.9527191162109375E+001	3.9527191162109375E+001	T	7	SP00	SP00	3.9527191162109375E+001	1.0000000474974513E-003	9.8087831190696306E-009	9.6212229164794732E-017
112	19	5	1	5	0	3	1	3	3.9527191162109375E+001	3.9527191162109375E+001	3.9527191162109375E+001	T	7	SP00	SP00	3.9527191162109375E+001	1.0000000474974513E-003	5.8051324458574527E-007	3.3699562237976544E-013
112	20	5	1	6	0	3	1	3	3.9527191162109375E+001	3.9527191162109375E+001	3.9527191162109375E+001	T	7	SP00	SP00	3.9527191162109375E+001	1.0000000474974513E-003	2.9904857257179174E-008	8.9430045620552409E-016
112	21	5	2	5	0	3	2	3	3.9527191162109375E+001	3.9527191162109375E+001	3.9527191162109375E+001	T	7	SP00	SP00	3.9527191162109375E+001	1.0000000474974513E-003	6.5629177470327704E-007	4.3071888286908000E-013
112	22	5	2	6	0	3	2	3	3.9527191162109375E+001	3.9527191162109375E+001	3.9527191162109375E+001	T	7	SP00	SP00	3.9527191162109375E+001	1.0000000474974513E-003	9.8087831190696306E-009	9.6212229164794732E-017
112	23	6	1	5	2	5	1	25	3.9527191162109375E+001	3.9527191162109375E+001	3.9527191162109375E+001	T	7	SP00	SP00	3.9527191162109375E+001	1.0000000474974513E-003	5.8051324458574527E-007	3.3699562237976544E-013
112	24	6	1	6	0	3	1	3	3.9527191162109375E+001	3.9527191162109375E+001	3.9527191162109375E+001	T	7	SP00	SP00	3.9527191162109375E+001	1.0000000474974513E-003	2.9904857257179174E-008	8.9430045620552409E-016
112	25	6	2	5	2	5	2	25	3.9527191162109375E+001	3.9527191162109375E+001	3.9527191162109375E+001	T	7	SP00	SP00	3.9527191162109375E+001	1.0000000474974513E-003	6.5629177470327704E-007	4.3071888286908000E-013
112	26	6	2	6	0	3	2	3	3.9527191162109375E+001	3.9527191162109375E+001	3.9527191162109375E+001	T	7	SP00	SP00	3.9527191162109375E+001	1.0000000474974513E-003	9.8087831190696306E-009	9.6212229164794732E-017
113	1	1	1	5	2	5	3	25	3.9777191162109375E+001	3.9777191162109375E+001	3.9777191162109375E+001	T	7	SP00	SP00	3.9777191162109375E+001	1.0000000474974513E-003	4.1548494777998712E-007	1.7262774055278735E-013
113	2	1	1	6	2	5	3	25	3.9777191162109375E+001	3.9777191162109375E+001	3.9777191162109375E+001	T	7	SP00	SP00	3.9777191162109375E+001	1.0000000474974513E-003	2.0348746687659514E-008	4.1407150039989309E-016
113	3	1	2	2	2	1	4	21	3.9777191162109375E+001	3.9777191162109375E+001	3.9777191162109375E+001	T	7	SP00	SP00	3.9777191162109375E+001	1.0000000474974513E-003	6.8658567965030670E-002	4.7364328056573868E-003
113	4	1	2	5	2	5	4	25	3.9777191162109375E+001	3.9777191162109375E+001	3.9777191162109375E+001	T	7	SP00	SP00	3.9777191162109375E+001	1.0000000474974513E-003	-1.9109177173959324E-007	3.6516064694583350E-014
113	5	1	2	6	2	5	4	25	3.9777191162109375E+001	3.9777191162109375E+001	3.9777191162109375E+001	T	7	SP00	SP00	3.9777191162109375E+001	1.0000000474974513E-003	4.9475048058411630E-008	2.4477803749309475E-015
113	6	2	1	5	2	5	3	25	3.9777191162109375E+001	3.9777191162109375E+001	3.9777191162109375E+001	T	7	SP00	SP00	3.9777191162109375E+001	1.0000000474974513E-003	4.1548494777998712E-007	1.7262774055278735E-013
113	7	2	1	6	2	5	3	25	3.9777191162109375E+001	3.9777191162109375E+001	3.9777191162109375E+001	T	7	SP00	SP00	3.9777191162109375E+001	1.0000000474974513E-003	2.0348746687659514E-008	4.1407150039989309E-016
113	8	2	2	2	2	1	4	21	3.9777191162109375E+001	3.9777191162109375E+001	3.9777191162109375E+001	T	7	SP00	SP00	3.9777191162109375E+001	1.0000000474974513E-003	6.8658567965030670E-002	4.7364328056573868E-003
113	9	2	2	5	2	5	4	25	3.9777191162109375E+001	3.9777191162109375E+001	3.9777191162109375E+001	T	7	SP00	SP00	3.9777191162109375E+001	1.0000000474974513E-003	-1.9109177173959324E-007	3.6516064694583350E-014
113	10	2	2	6	2	5	4	25	3.9777191162109375E+001	3.9777191162109375E+001	3.9777191162109375E+001	T	7	SP00	SP00	3.9777191162109375E+001	1.0000000474974513E-003	4.9475048058411630E-008	2.4477803749309475E-015
113	11	3	1	5	2	5	1	25	3.9777191162109375E+001	3.9777191162109375E+001	3.9777191162109375E+001	T	7	SP00	SP00	3.9777191162109375E+001	1.0000000474974513E-003	5.9658555073838215E-007	3.5591432687338831E-013
113	12	3	1	6	2	5	1	25	3.9777191162109375E+001	3.9777191162109375E+001	3.9777191162109375E+001	T	7	SP00	SP00	3.9777191162109375E+001	1.0000000474974513E-003	3.0854511834377263E-008	9.5200086996807907E-016
113	13	3	2	5	2	5	2	25	3.9777191162109375E+001	3.9777191162109375E+001	3.9777191162109375E+001	T	7	SP00	SP00	3.9777191162109375E+001	1.0000000474974513E-003	6.7333297693039640E-007	4.5337729881120281E-013
113	14	3	2	6	2	5	2	25	3.9777191162109375E+001	3.9777191162109375E+001	3.9777191162109375E+001	T	7	SP00	SP00	3.9777191162109375E+001	1.0000000474974513E-003	1.0076797174463081E-008	1.0154184649570249E-016
113	15	4	1	5	2	5	1	25	3.9777191162109375E+001	3.9777191162109375E+001	3.9777191162109375E+001	T	7	SP00	SP00	3.9777191162109375E+001	1.0000000474974513E-003	5.9658555073838215E-007	3.5591432687338831E-013
113	16	4	1	6	2	5	1	25	3.9777191162109375E+001	3.9777191162109375E+001	3.9777191162109375E+001	T	7	SP00	SP00	3.9777191162109375E+001	1.0000000474974513E-003	3.0854511834377263E-008	9.5200086996807907E-016
113	17	4	2	5	2	5	2	25	3.9777191162109375E+001	3.9777191162109375E+001	3.9777191162109375E+001	T	7	SP00	SP00	3.9777191162109375E+001	1.0000000474974513E-003	6.7333297693039640E-007	4.5337729881120281E-013
113	18	4	2	6	2	5	2	25	3.9777191162109375E+001	3.9777191162109375E+001	3.9777191162109375E+001	T	7	SP00	SP00	3.9777191162109375E+001	1.0000000474974513E-003	1.0076797174463081E-008	1.0154184649570249E-016
113	19	5	1	5	0	3	1	3	3.9777191162109375E+001	3.9777191162109375E+001	3.9777191162109375E+001	T	7	SP00	SP00	3.9777191162109375E+001	1.0000000474974513E-003	5.9658555073838215E-007	3.5591432687338831E-013
113	20	5	1	6	0	3	1	3	3.9777191162109375E+001	3.9777191162109375E+001	3.9777191162109375E+001	T	7	SP00	SP00	3.9777191162109375E+001	1.0000000474974513E-003	3.0854511834377263E-008	9.5200086996807907E-016
113	21	5	2	5	0	3	2	3	3.9777191162109375E+001	3.9777191162109375E+001	3.9777191162109375E+001	T	7	SP00	SP00	3.9777191162109375E+001	1.0000000474974513E-003	6.7333297693039640E-007	4.5337729881120281E-013
113	22	5	2	6	0	3	2	3	3.9777191162109375E+001	3.9777191162109375E+001	3.9777191162109375E+001	T	7	SP00	SP00	3.9777191162109375E+001	1.0000000474974513E-003	1.0076797174463081E-008	1.0154184649570249E-016
113	23	6	1	5	2	5	1	25	3.9777191162109375E+001	3.9777191162109375E+001	3.9777191162109375E+001	T	7	SP00	SP00	3.9777191162109375E+001	1.0000000474974513E-003	5.9658555073838215E-007	3.5591432687338831E-013
113	24	6	1	6	0	3	1	3	3.9777191162109375E+001	3.9777191162109375E+001	3.9777191162109375E+001	T	7	SP00	SP00	3.9777191162109375E+001	1.0000000474974513E-003	3.0854511834377263E-008	9.5200086996807907E-016
113	25	6	2	5	2	5	2	25	3.9777191162109375E+001	3.9777191162109375E+001	3.9777191162109375E+001	T	7	SP00	SP00	3.9777191162109375E+001	1.0000000474974513E-003	6.7333297693039640E-007	4.5337729881120281E-013
113	26	6	2	6	0	3	2	3	3.9777191162109375E+001	3.9777191162109375E+001	3.9777191162109375E+001	T	7	SP00	SP00	3.9777191162109375E+001	1.0000000474974513E-003	1.0076797174463081E-008	1.0154184649570249E-016
114	1	1	1	5	2	5	3	25	4.0567222595214844E+001	4.0567222595214844E+001	4.0567222595214844E+001	T	7	SP00	SP00	4.0567222595214844E+001	1.0000000474974513E-003	4.4977633706366760E-007	2.0229874904149209E-013
114	2	1	1	6	2	5	3	25	4.0567222595214844E+001	4.0567222595214844E+001	4.0567222595214844E+001	T	7	SP00	SP00	4.0567222595214844E+001	1.0000000474974513E-003	2.2449068382002224E-008	5.0396067493554877E-016
114	3	1	2	2	2	1	4	21	4.0567222595214844E+001	4.0567222595214844E+001	4.0567222595214844E+001	T	7	SP00	SP00	4.0567222595214844E+001	1.0000000474974513E-003	7.0942990481853485E-002	5.0584957934916019E-003
114	4	1	2	5	2	5	4	25	4.0567222595214844E+001	4.0567222595214844E+001	4.0567222595214844E+001	T	7	SP00	SP00	4.0567222595214844E+001	1.0000000474974513E-003	-2.0731854988298437E-007	4.2980982678129595E-014
114	5	1	2	6	2	5	4	25	4.0567222595214844E+001	4.0567222595214844E+001	4.0567222595214844E+001	T	7	SP00	SP00	4.0567222595214844E+001	1.0000000474974513E-003	5.4823381390178838E-008	3.0056032397076868E-015
114	6	2	1	5	2	5	3	25	4.0567222595214844E+001	4.0567222595214844E+001	4.0567222595214844E+001	T	7	SP00	SP00	4.0567222595214844E+001	1.0000000474974513E-003	4.4977633706366760E-007	2.0229874904149209E-013
114	7	2	1	6	2	5	3	25	4.0567222595214844E+001	4.0567222595214844E+001	4.0567222595214844E+001	T	7	SP00	SP00	4.0567222595214844E+001	1.0000000474974513E-003	2.2449068382002224E-008	5.0396067493554877E-016
114	8	2	2	2	2	1	4	21	4.0567222595214844E+001	4.0567222595214844E+001	4.0567222595214844E+001	T	7	SP00	SP00	4.0567222595214844E+001	1.0000000474974513E-003	7.0942990481853485E-002	5.0584957934916019E-003
114	9	2	2	5	2	5	4	25	4.0567222595214844E+001	4.0567222595214844E+001	4.0567222595214844E+001	T	7	SP00	SP00	4.0567222595214844E+001	1.0000000474974513E-003	-2.0731854988298437E-007	4.2980982678129595E-014
114	10	2	2	6	2	5	4	25	4.0567222595214844E+001	4.0567222595214844E+001	4.0567222595214844E+001	T	7	SP00	SP00	4.0567222595214844E+001	1.0000000474974513E-003	5.4823381390178838E-008	3.0056032397076868E-015
114	11	3	1	5	2	5	1	25	4.0567222595214844E+001	4.0567222595214844E+001	4.0567222595214844E+001	T	7	SP00	SP00	4.0567222595214844E+001	1.0000000474974513E-003	6.4962154056047439E-007	4.2200815866984265E-013
114	12	3	1	6	2	5	1	25	4.0567222595214844E+001	4.0567222595214844E+001	4.0567222595214844E+001	T	7	SP00	SP00	4.0567222595214844E+001	1.0000000474974513E-003	3.4011375049658454E-008	1.1567736260656479E-015
114	13	3	2	5	2	5	2	25	4.0567222595214844E+001	4.0567222595214844E+001	4.0567222595214844E+001	T	7	SP00	SP00	4.0567222595214844E+001	1.0000000474974513E-003	7.2932476768983179E-007	5.3191462736149053E-013
114	14	3	2	6	2	5	2	25	4.0567222595214844E+001	4.0567222595214844E+001	4.0567222595214844E+001	T	7	SP00	SP00	4.0567222595214844E+001	1.0000000474974513E-003	1.0956100027215143E-008	1.2003613591962030E-016
114	15	4	1	5	2	5	1	25	4.0567222595214844E+001	4.0567222595214844E+001	4.0567222595214844E+001	T	7	SP00	SP00	4.0567222595214844E+001	1.0000000474974513E-003	6.4962154056047439E-007	4.2200815866984265E-013
114	16	4	1	6	2	5	1	25	4.0567222595214844E+001	4.0567222595214844E+001	4.0567222595214844E+001	T	7	SP00	SP00	4.0567222595214844E+001	1.0000000474974513E-003	3.4011375049658454E-008	1.1567736260656479E-015
114	17	4	2	5	2	5	2	25	4.0567222595214844E+001	4.0567222595214844E+001	4.0567222595214844E+001	T	7	SP00	SP00	4.0567222595214844E+001	1.0000000474974513E-003	7.2932476768983179E-007	5.3191462736149053E-013
114	18	4	2	6	2	5	2	25	4.0567222595214844E+001	4.0567222595214844E+001	4.0567222595214844E+001	T	7	SP00	SP00	4.0567222595214844E+001	1.0000000474974513E-003	1.0956100027215143E-008	1.2003613591962030E-016
114	19	5	1	5	0	3	1	3	4.0567222595214844E+001	4.0567222595214844E+001	4.0567222595214844E+001	T	7	SP00	SP00	4.0567222595214844E+001	1.0000000474974513E-003	6.4962154056047439E-007	4.2200815866984265E-013
114	20	5	1	6	0	3	1	3	4.0567222595214844E+001	4.0567222595214844E+001	4.0567222595214844E+001	T	7	SP00	SP00	4.0567222595214844E+001	1.0000000474974513E-003	3.4011375049658454E-008	1.1567736260656479E-015
114	21	5	2	5	0	3	2	3	4.0567222595214844E+001	4.0567222595214844E+001	4.0567222595214844E+001	T	7	SP00	SP00	4.0567222595214844E+001	1.0000000474974513E-003	7.2932476768983179E-007	5.3191462736149053E-013
114	22	5	2	6	0	3	2	3	4.0567222595214844E+001	4.0567222595214844E+001	4.0567222595214844E+001	T	7	SP00	SP00	4.0567222595214844E+001	1.0000000474974513E-003	1.0956100027215143E-008	1.2003613591962030E-016
114	23	6	1	5	2	5	1	25	4.0567222595214844E+001	4.0567222595214844E+001	4.0567222595214844E+001	T	7	SP00	SP00	4.0567222595214844E+001	1.0000000474974513E-003	6.4962154056047439E-007	4.2200815866984265E-013
114	24	6	1	6	0	3	1	3	4.0567222595214844E+001	4.0567222595214844E+001	4.0567222595214844E+001	T	7	SP00	SP00	4.0567222595214844E+001	1.0000000474974513E-003	3.4011375049658454E-008	1.1567736260656479E-015
114	25	6	2	5	2	5	2	25	4.0567222595214844E+001	4.0567222595214844E+001	4.0567222595214844E+001	T	7	SP00	SP00	4.0567222595214844E+001	1.0000000474974513E-003	7.2932476768983179E-007	5.3191462736149053E-013
114	26	6	2	6	0	3	2	3	4.0567222595214844E+001	4.0567222595214844E+001	4.0567222595214844E+001	T	7	SP00	SP00	4.0567222595214844E+001	1.0000000474974513E-003	1.0956100027215143E-008	1.2003613591962030E-016
115	1	1	1	5	2	5	3	25	4.1347259521484375E+001	4.1347259521484375E+001	4.1347259521484375E+001	T	7	SP00	SP00	4.1347259521484375E+001	1.0000000474974513E-003	4.8558666776443715E-007	2.3579440266638385E-013
115	2	1	1	6	2	5	3	25	4.1347259521484375E+001	4.1347259521484375E+001	4.1347259521484375E+001	T	7	SP00	SP00	4.1347259521484375E+001	1.0000000474974513E-003	2.4684300825583705E-008	6.0931468585459785E-016
115	3	1	2	2	2	1	4	21	4.1347259521484375E+001	4.1347259521484375E+001	4.1347259521484375E+001	T	7	SP00	SP00	4.1347259521484375E+001	1.0000000474974513E-003	7.3232121765613556E-002	5.3920177742838860E-003
115	4	1	2	5	2	5	4	25	4.1347259521484375E+001	4.1347259521484375E+001	4.1347259521484375E+001	T	7	SP00	SP00	4.1347259521484375E+001	1.0000000474974513E-003	-2.2431187574056821E-007	5.0315817051033163E-014
115	5	1	2	6	2	5	4	25	4.1347259521484375E+001	4.1347259521484375E+001	4.1347259521484375E+001	T	7	SP00	SP00	4.1347259521484375E+001	1.0000000474974513E-003	6.0544842028775747E-008	3.6656778042945971E-015
115	6	2	1	5	2	5	3	25	4.1347259521484375E+001	4.1347259521484375E+001	4.1347259521484375E+001	T	7	SP00	SP00	4.1347259521484375E+001	1.0000000474974513E-003	4.8558666776443715E-007	2.3579440266638385E-013
115	7	2	1	6	2	5	3	25	4.1347259521484375E+001	4.1347259521484375E+001	4.1347259521484375E+001	T	7	SP00	SP00	4.1347259521484375E+001	1.0000000474974513E-003	2.4684300825583705E-008	6.0931468585459785E-016
115	8	2	2	2	2	1	4	21	4.1347259521484375E+001	4.1347259521484375E+001	4.1347259521484375E+001	T	7	SP00	SP00	4.1347259521484375E+001	1.0000000474974513E-003	7.3232121765613556E-002	5.3920177742838860E-003
115	9	2	2	5	2	5	4	25	4.1347259521484375E+001	4.1347259521484375E+001	4.1347259521484375E+001	T	7	SP00	SP00	4.1347259521484375E+001	1.0000000474974513E-003	-2.2431187574056821E-007	5.0315817051033163E-014
115	10	2	2	6	2	5	4	25	4.1347259521484375E+001	4.1347259521484375E+001	4.1347259521484375E+001	T	7	SP00	SP00	4.1347259521484375E+001	1.0000000474974513E-003	6.0544842028775747E-008	3.6656778042945971E-015
115	11	3	1	5	2	5	1	25	4.1347259521484375E+001	4.1347259521484375E+001	4.1347259521484375E+001	T	7	SP00	SP00	4.1347259521484375E+001	1.0000000474974513E-003	7.0540710339628276E-007	4.9759919492145532E-013
115	12	3	1	6	2	5	1	25	4.1347259521484375E+001	4.1347259521484375E+001	4.1347259521484375E+001	T	7	SP00	SP00	4.1347259521484375E+001	1.0000000474974513E-003	3.7367787086850512E-008	1.3963514953614880E-015
115	13	3	2	5	2	5	2	25	4.1347259521484375E+001	4.1347259521484375E+001	4.1347259521484375E+001	T	7	SP00	SP00	4.1347259521484375E+001	1.0000000474974513E-003	7.8784199786241516E-007	6.2069501014644368E-013
115	14	3	2	6	2	5	2	25	4.1347259521484375E+001	4.1347259521484375E+001	4.1347259521484375E+001	T	7	SP00	SP00	4.1347259521484375E+001	1.0000000474974513E-003	1.1872417715608208E-008	1.4095430276633489E-016
115	15	4	1	5	2	5	1	25	4.1347259521484375E+001	4.1347259521484375E+001	4.1347259521484375E+001	T	7	SP00	SP00	4.1347259521484375E+001	1.0000000474974513E-003	7.0540710339628276E-007	4.9759919492145532E-013
115	16	4	1	6	2	5	1	25	4.1347259521484375E+001	4.1347259521484375E+001	4.1347259521484375E+001	T	7	SP00	SP00	4.1347259521484375E+001	1.0000000474974513E-003	3.7367787086850512E-008	1.3963514953614880E-015
115	17	4	2	5	2	5	2	25	4.1347259521484375E+001	4.1347259521484375E+001	4.1347259521484375E+001	T	7	SP00	SP00	4.1347259521484375E+001	1.0000000474974513E-003	7.8784199786241516E-007	6.2069501014644368E-013
115	18	4	2	6	2	5	2	25	4.1347259521484375E+001	4.1347259521484375E+001	4.1347259521484375E+001	T	7	SP00	SP00	4.1347259521484375E+001	1.0000000474974513E-003	1.1872417715608208E-008	1.4095430276633489E-016
115	19	5	1	5	0	3	1	3	4.1347259521484375E+001	4.1347259521484375E+001	4.1347259521484375E+001	T	7	SP00	SP00	4.1347259521484375E+001	1.0000000474974513E-003	7.0540710339628276E-007	4.9759919492145532E-013
115	20	5	1	6	0	3	1	3	4.1347259521484375E+001	4.1347259521484375E+001	4.1347259521484375E+001	T	7	SP00	SP00	4.1347259521484375E+001	1.0000000474974513E-003	3.7367787086850512E-008	1.3963514953614880E-015
115	21	5	2	5	0	3	2	3	4.1347259521484375E+001	4.1347259521484375E+001	4.1347259521484375E+001	T	7	SP00	SP00	4.1347259521484375E+001	1.0000000474974513E-003	7.8784199786241516E-007	6.2069501014644368E-013
115	22	5	2	6	0	3	2	3	4.1347259521484375E+001	4.1347259521484375E+001	4.1347259521484375E+001	T	7	SP00	SP00	4.1347259521484375E+001	1.0000000474974513E-003	1.1872417715608208E-008	1.4095430276633489E-016
115	23	6	1	5	2	5	1	25	4.1347259521484375E+001	4.1347259521484375E+001	4.1347259521484375E+001	T	7	SP00	SP00	4.1347259521484375E+001	1.0000000474974513E-003	7.0540710339628276E-007	4.9759919492145532E-013
115	24	6	1	6	0	3	1	3	4.1347259521484375E+001	4.1347259521484375E+001	4.1347259521484375E+001	T	7	SP00	SP00	4.1347259521484375E+001	1.0000000474974513E-003	3.7367787086850512E-008	1.3963514953614880E-015
115	25	6	2	5	2	5	2	25	4.1347259521484375E+001	4.1347259521484375E+001	4.1347259521484375E+001	T	7	SP00	SP00	4.1347259521484375E+001	1.0000000474974513E-003	7.8784199786241516E-007	6.2069501014644368E-013
115	26	6	2	6	0	3	2	3	4.1347259521484375E+001	4.1347259521484375E+001	4.1347259521484375E+001	T	7	SP00	SP00	4.1347259521484375E+001	1.0000000474974513E-003	1.1872417715608208E-008	1.4095430276633489E-016
116	1	1	1	5	2	5	3	25	4.1897216796875000E+001	4.1897216796875000E+001	4.1897216796875000E+001	T	7	SP00	SP00	4.1897216796875000E+001	1.0000000474974513E-003	5.1204614237576607E-007	2.6219125611945393E-013
116	2	1	1	6	2	5	3	25	4.1897216796875000E+001	4.1897216796875000E+001	4.1897216796875000E+001	T	7	SP00	SP00	4.1897216796875000E+001	1.0000000474974513E-003	2.6361993477053147E-008	6.9495469314057273E-016
116	3	1	2	2	2	1	4	21	4.1897216796875000E+001	4.1897216796875000E+001	4.1897216796875000E+001	T	7	SP00	SP00	4.1897216796875000E+001	1.0000000474974513E-003	7.4866861104965210E-002	5.6368205696344376E-003
116	4	1	2	5	2	5	4	25	4.1897216796875000E+001	4.1897216796875000E+001	4.1897216796875000E+001	T	7	SP00	SP00	4.1897216796875000E+001	1.0000000474974513E-003	-2.3689790396019816E-007	5.6120618541861608E-014
116	5	1	2	6	2	5	4	25	4.1897216796875000E+001	4.1897216796875000E+001	4.1897216796875000E+001	T	7	SP00	SP00	4.1897216796875000E+001	1.0000000474974513E-003	6.4857978543386707E-008	4.2065574690274086E-015
116	6	2	1	5	2	5	3	25	4.1897216796875000E+001	4.1897216796875000E+001	4.1897216796875000E+001	T	7	SP00	SP00	4.1897216796875000E+001	1.0000000474974513E-003	5.1204614237576607E-007	2.6219125611945393E-013
116	7	2	1	6	2	5	3	25	4.1897216796875000E+001	4.1897216796875000E+001	4.1897216796875000E+001	T	7	SP00	SP00	4.1897216796875000E+001	1.0000000474974513E-003	2.6361993477053147E-008	6.9495469314057273E-016
116	8	2	2	2	2	1	4	21	4.1897216796875000E+001	4.1897216796875000E+001	4.1897216796875000E+001	T	7	SP00	SP00	4.1897216796875000E+001	1.0000000474974513E-003	7.4866861104965210E-002	5.6368205696344376E-003
116	9	2	2	5	2	5	4	25	4.1897216796875000E+001	4.1897216796875000E+001	4.1897216796875000E+001	T	7	SP00	SP00	4.1897216796875000E+001	1.0000000474974513E-003	-2.3689790396019816E-007	5.6120618541861608E-014
116	10	2	2	6	2	5	4	25	4.1897216796875000E+001	4.1897216796875000E+001	4.1897216796875000E+001	T	7	SP00	SP00	4.1897216796875000E+001	1.0000000474974513E-003	6.4857978543386707E-008	4.2065574690274086E-015
116	11	3	1	5	2	5	1	25	4.1897216796875000E+001	4.1897216796875000E+001	4.1897216796875000E+001	T	7	SP00	SP00	4.1897216796875000E+001	1.0000000474974513E-003	7.4687721962618525E-007	5.5782559561096123E-013
116	12	3	1	6	2	5	1	25	4.1897216796875000E+001	4.1897216796875000E+001	4.1897216796875000E+001	T	7	SP00	SP00	4.1897216796875000E+001	1.0000000474974513E-003	3.9884955782554243E-008	1.5908097195021045E-015
116	13	3	2	5	2	5	2	25	4.1897216796875000E+001	4.1897216796875000E+001	4.1897216796875000E+001	T	7	SP00	SP00	4.1897216796875000E+001	1.0000000474974513E-003	8.3110745663361740E-007	6.9073962044932657E-013
116	14	3	2	6	2	5	2	25	4.1897216796875000E+001	4.1897216796875000E+001	4.1897216796875000E+001	T	7	SP00	SP00	4.1897216796875000E+001	1.0000000474974513E-003	1.2547831218512329E-008	1.5744807242240545E-016
116	15	4	1	5	2	5	1	25	4.1897216796875000E+001	4.1897216796875000E+001	4.1897216796875000E+001	T	7	SP00	SP00	4.1897216796875000E+001	1.0000000474974513E-003	7.4687721962618525E-007	5.5782559561096123E-013
116	16	4	1	6	2	5	1	25	4.1897216796875000E+001	4.1897216796875000E+001	4.1897216796875000E+001	T	7	SP00	SP00	4.1897216796875000E+001	1.0000000474974513E-003	3.9884955782554243E-008	1.5908097195021045E-015
116	17	4	2	5	2	5	2	25	4.1897216796875000E+001	4.1897216796875000E+001	4.1897216796875000E+001	T	7	SP00	SP00	4.1897216796875000E+001	1.0000000474974513E-003	8.3110745663361740E-007	6.9073962044932657E-013
116	18	4	2	6	2	5	2	25	4.1897216796875000E+001	4.1897216796875000E+001	4.1897216796875000E+001	T	7	SP00	SP00	4.1897216796875000E+001	1.0000000474974513E-003	1.2547831218512329E-008	1.5744807242240545E-016
116	19	5	1	5	0	3	1	3	4.1897216796875000E+001	4.1897216796875000E+001	4.1897216796875000E+001	T	7	SP00	SP00	4.1897216796875000E+001	1.0000000474974513E-003	7.4687721962618525E-007	5.5782559561096123E-013
116	20	5	1	6	0	3	1	3	4.1897216796875000E+001	4.1897216796875000E+001	4.1897216796875000E+001	T	7	SP00	SP00	4.1897216796875000E+001	1.0000000474974513E-003	3.9884955782554243E-008	1.5908097195021045E-015
116	21	5	2	5	0	3	2	3	4.1897216796875000E+001	4.1897216796875000E+001	4.1897216796875000E+001	T	7	SP00	SP00	4.1897216796875000E+001	1.0000000474974513E-003	8.3110745663361740E-007	6.9073962044932657E-013
116	22	5	2	6	0	3	2	3	4.1897216796875000E+001	4.1897216796875000E+001	4.1897216796875000E+001	T	7	SP00	SP00	4.1897216796875000E+001	1.0000000474974513E-003	1.2547831218512329E-008	1.5744807242240545E-016
116	23	6	1	5	2	5	1	25	4.1897216796875000E+001	4.1897216796875000E+001	4.1897216796875000E+001	T	7	SP00	SP00	4.1897216796875000E+001	1.0000000474974513E-003	7.4687721962618525E-007	5.5782559561096123E-013
116	24	6	1	6	0	3	1	3	4.1897216796875000E+001	4.1897216796875000E+001	4.1897216796875000E+001	T	7	SP00	SP00	4.1897216796875000E+001	1.0000000474974513E-003	3.9884955782554243E-008	1.5908097195021045E-015
116	25	6	2	5	2	5	2	25	4.1897216796875000E+001	4.1897216796875000E+001	4.1897216796875000E+001	T	7	SP00	SP00	4.1897216796875000E+001	1.0000000474974513E-003	8.3110745663361740E-007	6.9073962044932657E-013
116	26	6	2	6	0	3	2	3	4.1897216796875000E+001	4.1897216796875000E+001	4.1897216796875000E+001	T	7	SP00	SP00	4.1897216796875000E+001	1.0000000474974513E-003	1.2547831218512329E-008	1.5744807242240545E-016
117	1	1	1	5	2	5	3	25	4.2117172241210938E+001	4.2117172241210938E+001	4.2117172241210938E+001	T	7	SP00	SP00	4.2117172241210938E+001	1.0000000474974513E-003	5.2291602514742408E-007	2.7344118180665233E-013
117	2	1	1	6	2	5	3	25	4.2117172241210938E+001	4.2117172241210938E+001	4.2117172241210938E+001	T	7	SP00	SP00	4.2117172241210938E+001	1.0000000474974513E-003	2.7057415863396272E-008	7.3210375826213343E-016
117	3	1	2	2	2	1	4	21	4.2117172241210938E+001	4.2117172241210938E+001	4.2117172241210938E+001	T	7	SP00	SP00	4.2117172241210938E+001	1.0000000474974513E-003	7.5525529682636261E-002	5.7370192371308804E-003
117	4	1	2	5	2	5	4	25	4.2117172241210938E+001	4.2117172241210938E+001	4.2117172241210938E+001	T	7	SP00	SP00	4.2117172241210938E+001	1.0000000474974513E-003	-2.4207554361055372E-007	5.8600571769228116E-014
117	5	1	2	6	2	5	4	25	4.2117172241210938E+001	4.2117172241210938E+001	4.2117172241210938E+001	T	7	SP00	SP00	4.2117172241210938E+001	1.0000000474974513E-003	6.6650329699768918E-008	4.4422664094575463E-015
117	6	2	1	5	2	5	3	25	4.2117172241210938E+001	4.2117172241210938E+001	4.2117172241210938E+001	T	7	SP00	SP00	4.2117172241210938E+001	1.0000000474974513E-003	5.2291602514742408E-007	2.7344118180665233E-013
117	7	2	1	6	2	5	3	25	4.2117172241210938E+001	4.2117172241210938E+001	4.2117172241210938E+001	T	7	SP00	SP00	4.2117172241210938E+001	1.0000000474974513E-003	2.7057415863396272E-008	7.3210375826213343E-016
